INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,HEROMOTOCO,31-Aug-2017,3750,CE,81.45,100.75,79,79.35,79.35,39,299.47,6800,3400,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3800,CE,61.95,79.1,58.1,59.45,59.45,66,510.47,12000,800,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3850,CE,51.15,52.7,43.2,43.2,43.2,18,140.43,3400,2800,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3900,CE,33.9,45.8,28.9,28.9,28.9,29,228.37,12800,1800,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3950,CE,0,0,0,31.5,20.1,0,0,1200,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4000,CE,21,23,15,15,15,59,474.14,13800,10000,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4050,CE,0,0,0,89.65,8.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4100,CE,0,0,0,14.9,5.2,0,0,200,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4150,CE,0,0,0,68.4,3.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4200,CE,0,0,0,59.55,1.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4250,CE,0,0,0,51.65,1.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4300,CE,0,0,0,44.65,0.6,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4350,CE,0,0,0,38.55,0.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2650,PE,0,0,0,1.95,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2700,PE,0,0,0,2.8,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2750,PE,0,0,0,4,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2800,PE,0,0,0,5.5,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2850,PE,0,0,0,7.55,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2900,PE,0,0,0,10.15,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,2950,PE,0,0,0,13.4,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3000,PE,0,0,0,17.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3050,PE,0,0,0,22.45,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3100,PE,0,0,0,28.45,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3150,PE,0,0,0,35.65,0.1,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3200,PE,0,0,0,44.05,0.2,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3250,PE,0,0,0,53.9,0.45,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3300,PE,0,0,0,65.25,1,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3350,PE,0,0,0,78.25,2.1,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3400,PE,0,0,0,92.65,4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3450,PE,0,0,0,109,7.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3500,PE,21.25,21.25,11.25,15,15,11,77.37,6400,-1200,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3550,PE,0,0,0,147.05,20.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3600,PE,39,40.25,28,34.5,34.5,31,225.46,7400,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3650,PE,52.3,58,47.3,48.25,48.25,13,96.24,13000,400,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3700,PE,76,78.5,65,65.6,65.6,22,165.91,4800,200,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3750,PE,116.9,116.9,89.95,91.35,91.35,15,115.5,1000,800,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3800,PE,116.9,116.9,116,116,116,3,23.49,1200,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3850,PE,0,0,0,304.85,150.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3900,PE,0,0,0,337.1,187.6,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,3950,PE,0,0,0,370.95,227.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4000,PE,0,0,0,406.25,270.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4050,PE,0,0,0,443.1,315.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4100,PE,0,0,0,481.1,361.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4150,PE,0,0,0,520.1,409.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4200,PE,455,460,455,460,460,5,46.58,1200,-400,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4250,PE,0,0,0,601.6,506.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4300,PE,555,555,555,555,555,5,48.55,400,-600,26-JUL-2017,
OPTSTK,HEROMOTOCO,31-Aug-2017,4350,PE,0,0,0,686.75,605.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2700,CE,0,0,0,1060.2,1047.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2750,CE,0,0,0,1011.15,998.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2800,CE,0,0,0,962.1,948.8,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2850,CE,0,0,0,913.15,899.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2900,CE,0,0,0,864.35,849.95,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2950,CE,0,0,0,815.8,800.55,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3000,CE,0,0,0,767.5,751.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3050,CE,0,0,0,719.55,701.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3100,CE,0,0,0,672.15,652.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3150,CE,0,0,0,625.35,603.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3200,CE,0,0,0,579.4,554.95,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3250,CE,0,0,0,534.4,506.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3300,CE,0,0,0,490.6,459.2,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3350,CE,0,0,0,448.15,412.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3400,CE,0,0,0,407.25,367.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3450,CE,0,0,0,368.05,323.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3500,CE,0,0,0,330.95,282.35,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3550,CE,0,0,0,295.55,243.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3600,CE,0,0,0,262.55,207.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3650,CE,0,0,0,231.85,173.9,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3700,CE,0,0,0,203.5,144.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3750,CE,0,0,0,177.5,117.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3800,CE,0,0,0,153.85,94.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3850,CE,0,0,0,132.55,75.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3900,CE,0,0,0,113.5,58.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3950,CE,0,0,0,96.55,45.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4000,CE,0,0,0,81.6,34.45,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4050,CE,0,0,0,68.75,25.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4100,CE,0,0,0,54,18.95,0,0,200,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4150,CE,0,0,0,47.65,13.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4200,CE,0,0,0,39.3,9.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4250,CE,0,0,0,32.25,6.95,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4300,CE,0,0,0,26.3,4.8,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4350,CE,0,0,0,21.35,3.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2700,PE,0,0,0,0.15,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2750,PE,0,0,0,0.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2800,PE,0,0,0,0.4,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2850,PE,0,0,0,0.65,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2900,PE,0,0,0,1.05,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,2950,PE,0,0,0,1.65,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3000,PE,0,0,0,2.55,0.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3050,PE,0,0,0,3.8,0.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3100,PE,0,0,0,5.6,0.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3150,PE,0,0,0,8,0.9,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3200,PE,0,0,0,11.25,1.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3250,PE,0,0,0,15.45,2.9,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3300,PE,0,0,0,20.8,4.8,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3350,PE,0,0,0,27.55,7.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3400,PE,0,0,0,35.8,11.9,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3450,PE,0,0,0,45.85,17.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3500,PE,0,0,0,57.9,25.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3550,PE,0,0,0,71.7,36.1,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3600,PE,0,0,0,87.9,49.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3650,PE,0,0,0,106.4,65.6,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3700,PE,0,0,0,127.2,85.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3750,PE,0,0,0,150.4,108.35,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3800,PE,0,0,0,175.95,134.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3850,PE,0,0,0,203.85,164.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3900,PE,0,0,0,233.95,197.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,3950,PE,0,0,0,266.2,233.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4000,PE,0,0,0,300.5,272.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4050,PE,0,0,0,336.8,313,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4100,PE,0,0,0,374.6,355.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4150,PE,0,0,0,414.05,399.85,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4200,PE,0,0,0,454.95,445.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4250,PE,0,0,0,497.05,491.9,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4300,PE,0,0,0,540.3,539.25,0,0,0,0,26-JUL-2017,
OPTSTK,HEROMOTOCO,28-Sep-2017,4350,PE,0,0,0,584.55,587.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,140,CE,0,0,0,93,116.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,145,CE,0,0,0,88.1,111.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,150,CE,0,0,0,83.25,106.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,155,CE,0,0,0,78.4,101.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,160,CE,0,0,0,73.55,96.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,165,CE,0,0,0,68.8,91.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,170,CE,0,0,0,64.05,86.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,175,CE,0,0,0,59.45,81.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,180,CE,0,0,0,54.9,76.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,185,CE,0,0,0,50.5,71.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,190,CE,0,0,0,46.25,66.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,195,CE,0,0,0,42.1,61.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,200,CE,0,0,0,38.2,56.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,205,CE,0,0,0,34.45,51.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,210,CE,0,0,0,30.95,46.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,215,CE,0,0,0,27.65,41.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,220,CE,0,0,0,24.55,36.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,225,CE,0,0,0,23,31.3,0,0,6000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,230,CE,0,0,0,17.5,26.3,0,0,6000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,235,CE,0,0,0,15,21.3,0,0,12000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,240,CE,15,17.25,15,17.25,17.25,2,15.36,21000,-6000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,245,CE,5.2,11.05,5.2,11.05,11.05,22,167.34,51000,-24000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,250,CE,2.3,8.3,2.2,6.5,6.5,246,1879.3,186000,-39000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,255,CE,2.95,4.25,0.8,2.3,2.3,289,2229.25,237000,87000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,260,CE,0.45,2,0.45,0.85,0.85,317,2483.98,255000,57000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,265,CE,0.2,0.9,0.15,0.4,0.4,49,390.32,75000,39000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,270,CE,0.25,0.3,0.1,0.1,0.1,7,56.74,75000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,275,CE,0,0,0,0.05,0,0,0,12000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,280,CE,0.05,0.05,0.05,0.05,0.05,1,8.4,18000,3000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,285,CE,0,0,0,3.55,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,290,CE,0,0,0,0.2,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,295,CE,0,0,0,2.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,300,CE,0,0,0,0.5,0,0,0,6000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,305,CE,0,0,0,1.7,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,140,PE,0,0,0,0.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,145,PE,0,0,0,0.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,150,PE,0,0,0,0.1,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,155,PE,0,0,0,0.15,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,160,PE,0,0,0,0.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,165,PE,0,0,0,0.4,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,170,PE,0,0,0,0.6,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,175,PE,0,0,0,0.9,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,180,PE,0,0,0,1.3,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,185,PE,0,0,0,1.8,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,190,PE,0,0,0,2.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,195,PE,0,0,0,3.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,200,PE,0,0,0,4.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,205,PE,0,0,0,5.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,210,PE,0,0,0,1.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,215,PE,0,0,0,8.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,220,PE,0,0,0,0.5,0,0,0,3000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,225,PE,0.05,0.05,0.05,0.05,0.05,1,6.75,21000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,230,PE,0,0,0,0.15,0,0,0,24000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,235,PE,0.1,0.15,0.1,0.1,0.1,7,49.37,51000,6000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,240,PE,0.65,1.4,0.1,0.2,0.2,18,129.78,78000,12000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,245,PE,1,1.25,0.1,0.1,0.1,27,198.76,45000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,250,PE,2.65,3.4,0.2,0.25,0.25,110,827.8,114000,87000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,255,PE,1.9,1.9,0.65,0.75,0.75,31,238.33,45000,36000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,260,PE,5.8,5.8,4.4,5,5,4,31.8,15000,3000,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,265,PE,0,0,0,20.9,8.8,0,0,9000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,270,PE,0,0,0,25.8,13.75,0,0,6000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,275,PE,0,0,0,30.6,18.7,0,0,3000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,280,PE,0,0,0,35.4,23.7,0,0,3000,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,285,PE,0,0,0,53.2,28.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,290,PE,0,0,0,57.55,33.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,295,PE,0,0,0,62,38.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,300,PE,0,0,0,66.5,43.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,27-Jul-2017,305,PE,0,0,0,71.05,48.7,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,160,CE,0,0,0,95.15,97.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,165,CE,0,0,0,90.3,92.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,170,CE,0,0,0,85.5,87.35,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,175,CE,0,0,0,80.7,82.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,180,CE,0,0,0,76,77.4,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,185,CE,0,0,0,71.3,72.45,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,190,CE,0,0,0,66.75,67.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,195,CE,0,0,0,62.25,62.55,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,200,CE,0,0,0,57.85,57.65,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,205,CE,0,0,0,53.6,52.8,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,210,CE,0,0,0,49.5,48,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,215,CE,0,0,0,45.5,43.3,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,220,CE,0,0,0,41.7,38.75,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,225,CE,0,0,0,38.1,34.35,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,230,CE,0,0,0,34.65,30.15,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,235,CE,0,0,0,31.45,26.2,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,240,CE,0,0,0,14.2,22.5,0,0,6000,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,245,CE,0,0,0,25.55,19.1,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,250,CE,12.1,17.45,12.1,15.35,15.35,18,142.87,54000,21000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,255,CE,12.35,13.4,12.35,13.2,13.2,4,32.13,15000,12000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,260,CE,7.5,11.75,7.5,11,11,30,243.25,51000,30000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,265,CE,7.75,9.75,7.75,9.75,9.75,3,24.6,6000,6000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,270,CE,5.5,7.65,5.5,7,7,14,116.25,42000,24000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,275,CE,5,5,5,5,5,1,8.4,6000,3000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,280,CE,4.3,4.3,3.9,3.9,3.9,2,17.04,27000,3000,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,285,CE,0,0,0,4.85,3.4,0,0,3000,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,290,CE,0,0,0,8.55,2.6,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,295,CE,0,0,0,7.45,2,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,300,CE,0,0,0,6.5,1.5,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,305,CE,0,0,0,5.65,1.1,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,160,PE,0,0,0,0.1,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,165,PE,0,0,0,0.2,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,170,PE,0,0,0,0.3,0,0,0,0,0,26-JUL-2017,
OPTSTK,HEXAWARE,31-Aug-2017,175,PE,0,0,0,0.4,0,0,0,0,0,26-JUL-2017,
